acceleration_x;acceleration_y;acceleration_z;gyro_x;gyro_y;gyro_z
0.0910;0.5971;-0.3650;-1.1412;0.6956;-2.5507
0.3721;-1.0194;-0.1055;0.7235;0.2644;2.9799
0.8223;-1.1994;-0.5366;0.6236;0.9218;3.4786
0.5467;0.3370;-0.6734;-1.0003;1.4966;0.5673
0.6304;-0.5996;-0.6655;1.2450;0.0020;-0.1683
0.6886;0.0852;-0.6579;0.4432;-0.9290;-3.3002
0.3042;-0.5862;-0.1129;1.0826;-0.3752;0.5452
0.5120;0.2545;-0.5186;-0.4484;0.3885;-2.0933
0.7464;0.0997;-0.9234;-0.7942;1.6371;0.5229
1.3911;-0.7784;-1.1806;0.2088;-0.7389;-2.4855
0.0126;-0.7357;0.2791;0.8628;0.2116;3.1718
0.6719;-0.2953;-1.2923;-0.7069;2.5477;1.4616
1.4923;-0.9805;-1.3073;0.7244;-0.6169;-1.5341
0.2211;0.4430;-0.3829;-0.2095;0.2939;-2.7534
-0.0214;-0.6875;0.2023;0.7380;0.3212;3.3360
0.8462;-0.2769;-1.2656;-0.7521;2.7552;0.4914
0.6492;0.0447;-0.6004;-0.3472;-0.9919;-3.7112
0.3153;-0.7372;-0.0917;1.2562;0.8674;2.0561
0.3148;-0.7977;-0.5219;-0.2382;-1.0992;-0.8250
0.6530;-0.2793;-1.2482;-0.6307;1.8729;0.4879
0.3861;0.1721;-0.5666;-0.8038;-3.2344;-2.6360
0.3998;-0.6291;-0.3679;0.5703;-0.6221;-1.3136
0.6163;0.3931;-0.8186;-0.5807;0.9951;0.4938
0.2652;-1.1865;-0.6031;1.9984;-0.1268;4.7609
0.6884;0.1945;-0.5973;-0.1664;-0.6459;-4.2094
0.6766;-0.6027;-0.5957;1.2092;-0.8669;-0.2208
1.2462;-1.0970;-1.2661;0.8019;3.7504;4.2194
1.7035;0.0427;-1.3133;-0.2914;-1.3543;-3.4309
-0.0143;-0.7721;0.1803;0.4615;0.4791;-0.2897
0.6902;0.2925;-0.7875;-0.6513;0.6676;0.3298
1.3197;-0.9629;-1.1216;0.7981;1.1768;3.9911
0.3959;0.6091;-0.4850;-1.0188;1.0059;0.3189
0.2283;-0.6772;-0.0179;1.0374;-0.0502;1.0994
1.9781;-0.9954;-1.5497;0.3723;-1.6209;2.7032
2.4020;-0.3053;-1.5246;0.5959;-0.1696;-2.7889
0.3369;0.5638;-0.4355;-0.8955;0.5675;-1.2850
2.1533;-0.1946;-1.6876;-0.1620;-3.0431;-2.7556
2.1038;-1.3857;-1.7988;0.6835;-1.4037;2.6873
-0.2290;-0.4093;0.2184;1.7072;0.6653;1.4187
0.1414;0.6843;-0.4023;-1.0477;0.7611;-1.1692
1.8622;-0.3083;-1.4828;-0.1417;-1.0501;-2.4033
-0.3456;-0.2766;0.2606;1.7710;0.0538;1.4865
-0.0800;0.6605;-0.2783;-0.7325;1.2551;-1.4915
1.3186;-0.9389;-1.4681;-0.4673;0.4596;2.0557
2.1071;-0.7449;-1.7629;-0.6277;-1.3074;-2.6926
-0.2603;-0.4478;0.3415;1.5805;0.3216;1.5659
1.4772;-0.8562;-1.7317;0.0179;0.3630;1.7240
1.9413;-0.5126;-1.6608;0.1292;-1.2376;-2.6123
0.0806;0.5085;-0.3042;-0.9102;0.4522;-1.9131
-0.2312;-0.3302;0.1919;1.3376;-0.1796;1.3934
1.6162;-1.0251;-1.4467;-0.5226;2.4097;1.9892
0.2790;0.4578;-0.6927;-0.6939;-1.1972;-2.6503
0.1160;-0.5935;0.0978;1.6695;0.7039;1.6784
1.5764;-0.9121;-1.1034;-1.2572;-1.3011;-2.2168
1.8378;-0.8867;-1.8091;0.2465;-0.1640;2.4314
1.6558;-1.1608;-1.6414;-0.9638;-0.1020;-2.7226
0.2897;0.5010;-0.5367;-0.7677;0.8260;0.4655
1.9747;-0.3415;-1.9030;0.0975;-0.5512;-3.1251
0.7810;-1.0360;-0.6425;0.5806;0.6709;3.5321
0.3022;-0.5322;-0.1412;1.6150;-0.2766;0.8598
1.3118;-1.2943;-1.1722;0.1294;0.2874;2.7572
1.6433;-0.7623;-1.6352;0.3259;1.8747;2.0285
0.0323;0.7468;-0.3020;-0.9198;-0.4539;-2.3450
-0.0682;-0.5827;0.2631;0.7697;0.4966;2.1268
1.4511;-1.4569;-1.3175;-1.1827;-0.3832;-2.6552
0.2469;-0.8777;0.0393;1.1548;0.2729;2.5084
0.2455;0.6253;-0.3330;-1.0865;-0.3544;-3.2547
1.0339;-1.0697;-0.7644;0.0771;0.4894;-2.3946
0.9720;-0.8333;-1.5486;0.1873;1.9767;1.8597
0.1602;-0.7462;0.1590;1.3125;0.2959;2.8204
0.8499;-0.8251;-1.1908;-0.2057;3.2571;2.5232
1.1465;-1.3911;-0.9129;-0.0436;-0.2951;-1.7984
0.2688;-0.9483;0.1684;0.6596;0.5318;3.9883
0.5181;0.4541;-0.5587;-1.2595;-0.5024;-3.7196
0.8749;0.0732;-0.9376;-0.9667;2.2051;0.9234
0.6615;0.2116;-0.6210;-0.4785;-0.6707;-3.8833
0.3420;-0.8080;-0.1825;1.6620;0.6675;3.7122
0.5492;0.1068;-0.8174;-1.0348;1.6307;0.8128
0.6249;-0.8333;-0.5629;0.2814;-0.1302;-0.5526
0.5436;0.2445;-0.5840;-0.1653;-0.7378;-3.9216
0.7685;-0.8873;-0.9159;0.6274;0.2246;-0.3792
0.7219;0.0007;-0.9557;-0.8199;1.4785;0.4664
0.4961;0.1379;-0.5977;-0.7119;-0.6990;-3.7352
0.3271;-0.8696;0.0837;0.8455;1.2712;3.9816
0.3483;-0.7161;-0.3239;0.8731;1.2440;-0.0346
0.4658;-0.8140;-0.2076;1.4021;0.7771;3.6651
0.5534;0.2569;-0.7178;-0.9096;-0.1007;-3.8175
0.0100;-0.5023;0.2584;0.7407;-0.1302;-0.4238
0.5513;-0.2032;-0.9637;-0.3653;2.5139;1.7398
2.0258;-1.1844;-2.0314;1.2969;1.4595;3.4671
0.2188;0.7020;-0.5890;-0.7212;1.0834;0.4503
0.2392;-0.4158;-0.0046;1.6772;-0.2386;0.3656
1.2220;-0.9704;-1.3554;1.0966;-0.0708;3.9763
1.9487;-0.7106;-1.7329;-0.4742;-1.0549;-2.1647
0.3096;0.5681;-0.4676;-0.8805;0.5070;0.0050
1.6372;-0.2746;-1.6614;-0.2506;-0.0226;-3.0963
1.0392;-1.1506;-0.7468;1.3865;0.8436;3.7226
0.6249;0.3931;-0.8757;-1.5311;1.4148;0.3614
0.3235;-0.4959;-0.2052;1.8964;-0.9607;0.1197
1.7077;-0.3322;-1.6153;-0.0092;-0.4549;-3.2637
0.0734;-0.5264;-0.0569;1.2335;0.0552;0.2093
0.3904;0.5992;-0.5803;-1.0268;1.4703;-0.4019
2.1621;-0.9720;-1.8413;-0.0552;-1.0511;-3.3583
1.2824;-1.4286;-0.9740;0.3256;-0.4696;4.1224
-0.3003;-0.3786;0.3061;1.4397;-0.2852;1.1340
2.0204;-1.3120;-1.9357;0.0358;-0.2155;1.8135
1.8886;-0.7514;-1.6753;-0.3527;-0.4882;-3.2033
-0.0730;0.8029;-0.2306;-0.8457;1.5501;-0.5071
0.0572;-0.5089;0.1486;1.2829;-0.4402;1.0056
-0.0640;0.6252;-0.2690;-0.1973;-0.7850;-1.5339
1.9935;-0.6069;-1.8655;0.1213;-0.4604;-2.3691
-0.2047;-0.4448;0.2277;1.4912;0.0939;0.2714
0.3158;0.5155;-0.5488;-1.0312;0.6525;-0.0586
1.7947;-1.3960;-1.7401;1.0540;-0.4198;2.8001
-0.0003;0.6052;-0.3766;-1.2848;0.8919;-0.2633
-0.2309;-0.6106;0.4161;1.4184;0.0955;1.7329
1.7914;-1.0290;-1.5865;-0.9120;1.8482;0.8159
1.8994;-0.8568;-1.1732;-0.0157;-2.8098;-2.7849
0.2969;0.5327;-0.3023;-0.5445;0.1253;-2.0030
1.0740;-0.8725;-0.8796;-0.2563;-1.6576;-2.3358
1.4136;-0.6794;-1.5436;0.1542;-0.0817;1.4591
0.2652;0.4878;-0.3706;-0.2363;0.4071;-2.3590
0.0484;-0.6835;0.2032;0.3188;1.5799;2.9861
0.4871;-0.8421;-0.8666;-1.6579;-2.6170;-2.4682
-0.0197;-0.6394;0.5398;1.6381;0.7154;1.7690
0.3399;0.3569;-0.2968;-0.7335;-0.2199;-2.4694
1.0831;-0.7948;-0.8893;0.4499;-1.0562;-2.3700
0.4658;-0.4521;-1.2587;-0.7046;2.5998;1.0820
-0.0970;-0.7655;0.3160;1.0373;0.5449;3.0650
0.8833;-0.4837;-1.3555;-0.3082;2.1414;0.7601
1.2486;-1.0443;-1.1869;0.3092;-0.8083;-1.4450
